timestamp,blockCount,txCount
1765065600000,72533,64485
1764979200000,72658,55611
1764892800000,72182,87945
1764806400000,72809,71474
1764720000000,72861,78870
1764633600000,69948,79803
1764547200000,70316,110315
1764460800000,71172,52543
1764374400000,71661,47068
1764288000000,68706,65740
1764201600000,70184,56395
1764115200000,68532,84872
1764028800000,71292,81017
1763942400000,71255,90179
1763856000000,71509,81252
1763769600000,71486,83328
1763683200000,70752,171627
1763596800000,71216,155307
1763510400000,71131,114648
1763424000000,72481,123523
1763337600000,75284,145574
1763251200000,74876,106610
1763164800000,74862,80596
1763078400000,73243,157664
1762992000000,72464,149815
1762905600000,72400,114037
1762819200000,72992,125315
1762732800000,72914,120775
1762646400000,73118,96912
1762560000000,72298,124791
1762473600000,71543,184527
1762387200000,73373,120700
1762300800000,73167,133118
1762214400000,72420,274338
1762128000000,68661,208781
1762041600000,72326,103173
1761955200000,71958,122626
1761868800000,71938,140055
1761782400000,71890,168601
1761696000000,72423,131508
1761609600000,72282,140225
1761523200000,71996,113510
1761436800000,71193,110357
1761350400000,70598,76938
1761264000000,71050,103228
1761177600000,70497,121966
1761091200000,70530,152230
1761004800000,70156,141608
1760918400000,70463,107947
1760832000000,70413,102009
1760745600000,70948,88106
1760659200000,70662,176262
1760572800000,70526,167119
1760486400000,69865,163805
1760400000000,70121,186506
1760313600000,69281,177805
1760227200000,69439,184730
1760140800000,69004,354355
1760054400000,67854,476497
1759968000000,69660,115128
1759881600000,69237,101629
1759795200000,68544,180914
1759708800000,69086,130786
1759622400000,69032,105542
1759536000000,69351,99136
1759449600000,68789,137487
1759363200000,67946,237267
1759276800000,68159,381358
1759190400000,69813,106663
1759104000000,69564,129712
1759017600000,69368,89558
1758931200000,69368,68064
1758844800000,69192,114693
1758758400000,69433,119278
1758672000000,69514,91352
1758585600000,69394,95333
1758499200000,68613,155606
1758412800000,69169,70949
1758326400000,69318,59558
1758240000000,69233,81731
1758153600000,69253,86795
1758067200000,69301,94854
1757980800000,69878,92225
1757894400000,70694,116572
1757808000000,71977,84748
1757721600000,71731,85494
1757635200000,70645,87036
1757548800000,70658,84327
1757462400000,70911,79946
1757376000000,70826,97448
1757289600000,71151,84880
1757203200000,71304,79303
1757116800000,71340,67169
1757030400000,70703,110578
1756944000000,70667,84638
1756857600000,68323,76067
1756771200000,67978,107689
1756684800000,67342,116669
1756598400000,67335,93927
1756512000000,67265,95370
1756425600000,67464,113525
1756339200000,67410,104884
1756252800000,66944,102135
1756166400000,70079,111064
1756080000000,70109,144859
1755993600000,70862,134181
1755907200000,70815,96594
1755820800000,70337,136429
1755734400000,69613,86946
1755648000000,70637,93930
1755561600000,70299,103338
1755475200000,70615,107637
1755388800000,69239,90375
1755302400000,70247,75637
1755216000000,70263,114104
1755129600000,70523,171043
1755043200000,70285,145627
1754956800000,70988,117675
1754870400000,70275,140023
1754784000000,69971,105512
1754697600000,70398,115774
1754611200000,70418,120410
1754524800000,69962,92612
1754438400000,70060,86938
1754352000000,67041,118212
1754265600000,71559,90246
1754179200000,71234,86353
1754092800000,70495,126569
1754006400000,70162,178305
1753920000000,70308,110174
1753833600000,70321,118923
1753747200000,70178,143330
1753660800000,70549,166163
1753574400000,71306,97323
1753488000000,71000,82517
1753401600000,70556,133926
1753315200000,70171,146291
1753228800000,68516,132339
1753142400000,68162,159883
1753056000000,69126,171297
1752969600000,69779,168871
1752883200000,70173,112172
1752796800000,70132,194467
1752710400000,69128,169234
1752624000000,69399,125389
1752537600000,69330,138602
1752451200000,68924,158527
1752364800000,69398,95596
1752278400000,68748,114115
1752192000000,67739,165915
1752105600000,67721,110923
1752019200000,67705,120353
1751932800000,68058,119005
1751846400000,68270,138710
1751760000000,69465,103994
1751673600000,70219,93450
1751587200000,69764,125469
1751500800000,68035,140944
1751414400000,68468,148739
1751328000000,68638,135114
1751241600000,68409,138881
1751155200000,68824,122446
1751068800000,68863,100763
1750982400000,68933,129086
1750896000000,69008,128517
1750809600000,68722,123943
1750723200000,68550,134507
1750636800000,68511,163404
1750550400000,68939,193826
1750464000000,69281,152911
1750377600000,69452,143960
1750291200000,68935,117744
1750204800000,69388,148999
1750118400000,69643,148077
1750032000000,69870,122912
1749945600000,70028,95442
1749859200000,69570,102694
1749772800000,68869,167374
1749686400000,68203,144044
1749600000000,68962,138725
