address,moniker,commission,rank,token,votingPower,timestamp
shentuvaloper1m6aev68fsmrqkwxdkw5x7qvljuzr5hnpf8az6n,DECOMMISSIONED,0.05,116,11812,0.000259,1765152000000
shentuvaloper1uan3tu92s4g7fl79gk0lnwc5qdd5rakx0709pm,Jormungand Labs,0.03,116,8504,0.000187,1765152000000
shentuvaloper1m9gw2622wpuhmcfrp9vux42v3ae0t0j2d2s2mw,BearsNode,0.16,116,6859,0.00015,1765152000000
shentuvaloper138mr74xep3alllukftsqewm6v0h9ps6w3rf7vm,Thousand Sunny,0.16,116,4233,0.000093,1765152000000
shentuvaloper1jxv0u20scum4trha72c7ltfgfqef6nsc8wqrd5,Ping,0.2,116,3700,0.000081,1765152000000
shentuvaloper1p4g7uwp6y3ns55fhs373wa466s0c7nelxs6w4u,DPOSelect,0.3,116,3125,0.000069,1765152000000
shentuvaloper1pgf7uds7yqgqsrf3u5yulggl8fj8z6avshdvkr,New York New York,0.18,116,2023,0.000044,1765152000000
shentuvaloper10p82lkcnkpe5ax9090uv2ypp2heen0s7cpla7t,please redelegate,0.1,116,1731,0.000038,1765152000000
shentuvaloper1f96ca6nlf0t6tmzrz5f6qpdsxagjuc4v0jhks0,Shentu Community Node,1,116,1177,0.000026,1765152000000
shentuvaloper166uqwyr8pj0y85t9skggz4rhz57zensqrxu003,Projecttent,0.16,116,1090,0.000024,1765152000000
shentuvaloper1vfrc40p62sqcjahrfuxg4303pl5aw6v672yad0,Bi23 Labs,0.25,116,1056,0.000023,1765152000000
shentuvaloper1c6ugwafe6lzvpp7mn2ykxaten89ks3ghu8mp75,Earn Network,0.01,116,1054,0.000023,1765152000000
shentuvaloper1jucu5ugs7dslrw2s45f3sqnuz88pqwjevfv8n8,dualsystems,0.1,116,691,0.000015,1765152000000
shentuvaloper1rwrc2dpkxx36pcfk4cpm9tcvdk9ntdmgq37kul,RockX,0.1,116,605,0.000013,1765152000000
shentuvaloper176gfujrra0w2rf9mdfrzfqspq0vrp8ehdw5wcd,please redelegate,0.01,116,605,0.000013,1765152000000
shentuvaloper1dpual36d6jgjj84wxvn0tdder5439w04993q0h,FLINT,0,116,509,0.000011,1765152000000
shentuvaloper1vyh2j72wuldtsl7humnc30f9p9ue93p30es6jc,dyus,0.18,116,309,0.000007,1765152000000
shentuvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9wawwqxmmw,EZStakingio,0.1,116,139,0.000003,1765152000000
shentuvaloper13zxjrtylw3vs0uw0kcvthx6pfhjlf66cthrgf6,WorldPiece,0,116,124,0.000003,1765152000000
shentuvaloper1x6c2pxke9hh0wzdvmwj6em3vhvwzxsm8wchtyn,StakeMachine,0.07,116,100,0.000002,1765152000000
shentuvaloper1pflv9aqlsgqr2av6n0cqd3qvf7z4ah9ze7u0gp,BlockEdenxyz,0.2,116,100,0.000002,1765152000000
shentuvaloper10g64axzaedqhqcjs5nucljsd0yhn24lcakuf47,Simply Staking,0.1,116,100,0.000002,1765152000000
shentuvaloper1v8at5c7cwzesxtc5zmf63c2wm6f2dvquvufj5q, PaceVali,0.01,116,95,0.000002,1765152000000
shentuvaloper15r74r06d9qxu0ncaqt0mz77p3e4y0gfyxnr4nu,TopstakeNo Validator commission,0,116,88,0.000002,1765152000000
shentuvaloper1d0eeulscghkqa5vvvrjruga6t7pwxzsh6pm9rz,CertikNode,0.1,116,85,0.000002,1765152000000
shentuvaloper16q83vjhfhxrenajac8jx0jeld9l3lch87ag0qs,InvestIQ,0.2,116,56,0.000001,1765152000000
shentuvaloper1haagh2y90gmd293g76mq6ftlt30uqntq5xjrua,hb,0.15,116,46,0.000001,1765152000000
shentuvaloper1l2zf2lw5r6xfpfmac6xh24kxkellae6d4524pa,BitStaxi,0.03,116,45,0.000001,1765152000000
shentuvaloper12s3j5csul08jpe8ugrf8c3u7c9mdwgkte86z4j,skynodejs,0.05,116,37,0.000001,1765152000000
shentuvaloper1uxwty5ddgjv5cuymf24elkz3krxehg6njqqxns,FoxNorth,0.2,116,32,0.000001,1765152000000
shentuvaloper1m5ht86hv97vecxq5t9ak82lc9ylqa5wrmj4h4d,WEFFKE REDELEGATE,0.1,116,27,0.000001,1765152000000
shentuvaloper1xfnacxpfd6dly8qj7nakhm57w3jfa4zum9syf5,StakeSync,0.2,116,21,0,1765152000000
shentuvaloper1vqwne47awpwc8u5y6fktauszghnqfd97py2g6u,certikmaninnetval,0.2,116,20,0,1765152000000
shentuvaloper1ggu9glt76vzq5ylv4cdqmczuckfczvqpuk3hfq,BlockSync,0.2,116,20,0,1765152000000
shentuvaloper1w7n5sn64pvtncqz5w88wlfnx4tgspletf2a3vz,Stakyio,0,116,16,0,1765152000000
shentuvaloper1qvp6u759km8w8zc46xce9nzmp08tpafr8qdqah,OxiStake,0.05,116,16,0,1765152000000
shentuvaloper18ng30sw4svh6fnnwk0w0tdq8m8mq236jx87gq5,Maks,0.2,116,11,0,1765152000000
shentuvaloper1hvap60efj8ql0en75uatgptwz6977f4hv4x55c,MakingCash,0.15,116,11,0,1765152000000
shentuvaloper1s377z0q5z3qdhm5w53lg6tqzf6zgtsq0kzd5gd,DELETED,0,116,10,0,1765152000000
shentuvaloper1prc9fsd5n509fx3z7ngnsuzx7ppw3zxtah27my,kooltek68,0.05,116,10,0,1765152000000
shentuvaloper1vjaaef0m295sk46vesfs8mf3lruxqwqseh32jm,TheGuild,0.2,116,10,0,1765152000000
shentuvaloper1uq042tzq05353p80p4f7gv0j4z8c4yarze4vhq,Binance Node 2,0,116,10,0,1765152000000
shentuvaloper1u4l2l27hm9flchxck0z5fuwzmwqe58j6j2n597,Maxxroot,0.05,116,10,0,1765152000000
shentuvaloper1rrdkvra2jrthpm7jnsxym9tukgj96duwyqy6w9,BoyGau,0.05,116,6,0,1765152000000
shentuvaloper1pszn3qax6fg3k3eu6aaux25n7dkmmcvrpv6a22,test,0.2,116,5,0,1765152000000
shentuvaloper168h9dcrludav57qy3njt7lae7u5hnw7rd2d48f,Degenode,0.05,116,5,0,1765152000000
shentuvaloper1w4t6pz5fc3frf4dtq4mmlez58yce7zvggrltad,HoangDuyNode,0.05,116,3,0,1765152000000
shentuvaloper10y556gr4r2zeglppaeqw5ysl4e3fe877js7z5x,QuantaTech,0.05,116,3,0,1765152000000
shentuvaloper1ge0jhwtyhe70yxr7ygcypm0vkxsq5p8rtqympn,Share Staker  0  Airdrop,0,116,2,0,1765152000000
shentuvaloper1rjryy29s8sxejyp46f40pcphqrpdfcqr380vd7,ybl,0.12,116,2,0,1765152000000
shentuvaloper1xdtv6r9896kfajh7ucftxdzv3680l34slcu3vy,XNode,0.5,116,2,0,1765152000000
shentuvaloper1e9u8vauflp9xlyefkm58yjgacdy7a6dg8575k8,United Earth ,0.1,116,2,0,1765152000000
shentuvaloper1lly8d9sp0ac78sn0zm6y75hc5y29t2wgee20vd,Royal Validator Group,0.01,116,2,0,1765152000000
shentuvaloper1cjdxm4urpdp42un8xjsdx6469h3nlx26p96ggz,OneNov,0.1,116,2,0,1765152000000
