timestamp,blockCount,txCount
1765065600000,79138,335341
1764979200000,79115,282882
1764892800000,79071,303490
1764806400000,78530,290934
1764720000000,74373,319036
1764633600000,67027,307175
1764547200000,68166,318885
1764460800000,68440,286161
1764374400000,68692,280536
1764288000000,68838,284963
1764201600000,68440,278738
1764115200000,67680,280785
1764028800000,66490,281420
1763942400000,67463,319708
1763856000000,67985,311399
1763769600000,67294,296056
1763683200000,66758,394102
1763596800000,64427,314476
1763510400000,69345,303841
1763424000000,69151,316631
1763337600000,68882,337066
1763251200000,69531,309442
1763164800000,69576,293316
1763078400000,67518,352017
1762992000000,65642,326734
1762905600000,66365,325604
1762819200000,62513,310568
1762732800000,66992,309238
1762646400000,66818,302341
1762560000000,66474,354938
1762473600000,66410,378690
1762387200000,66476,321109
1762300800000,66411,332992
1762214400000,66459,448212
1762128000000,67504,345792
1762041600000,67028,290527
1761955200000,67136,280346
1761868800000,67176,284449
1761782400000,66086,326140
1761696000000,66418,312109
1761609600000,65304,300096
1761523200000,64926,277433
1761436800000,65330,284547
1761350400000,65674,275414
1761264000000,64939,293783
1761177600000,64533,294856
1761091200000,67117,309614
1761004800000,70885,290635
1760918400000,70997,281447
1760832000000,70694,278945
1760745600000,71652,267396
1760659200000,70850,316518
1760572800000,71165,307478
1760486400000,73016,287937
1760400000000,71246,327307
1760313600000,72427,338495
1760227200000,73077,342744
1760140800000,72597,424633
1760054400000,72040,463293
1759968000000,74489,272016
1759881600000,73725,277230
1759795200000,74457,300272
1759708800000,72591,302457
1759622400000,70164,296072
1759536000000,69945,288897
1759449600000,69582,320834
1759363200000,70171,286960
1759276800000,69236,286555
1759190400000,68413,377937
1759104000000,68450,367846
1759017600000,69100,369022
1758931200000,69312,369033
1758844800000,69073,370606
1758758400000,69577,380040
1758672000000,70358,361567
1758585600000,71065,307339
1758499200000,70270,334528
1758412800000,71705,280608
1758326400000,71282,294105
1758240000000,69779,270257
1758153600000,69312,281940
1758067200000,69982,284704
1757980800000,70270,268973
1757894400000,70398,276007
1757808000000,71152,272320
1757721600000,71933,276465
1757635200000,72942,265055
1757548800000,75140,139313
1757462400000,72043,139114
1757376000000,75071,141936
1757289600000,74736,138183
1757203200000,76170,141808
1757116800000,75128,149161
1757030400000,74369,144979
1756944000000,73566,143824
1756857600000,74128,144312
1756771200000,74279,147246
1756684800000,73433,145780
1756598400000,74259,142026
1756512000000,72888,148448
1756425600000,74552,153453
1756339200000,72978,157886
1756252800000,73081,151395
1756166400000,73286,145166
1756080000000,72984,143336
1755993600000,72453,153433
1755907200000,73020,177141
1755820800000,72136,180899
1755734400000,73480,167146
1755648000000,73240,172739
1755561600000,73013,147561
1755475200000,70212,147224
1755388800000,72068,142724
1755302400000,71968,148436
1755216000000,70719,144207
1755129600000,71180,76428
1755043200000,71680,43520
1754956800000,72296,41444
1754870400000,71402,43183
1754784000000,71961,41360
1754697600000,71851,40331
1754611200000,72024,42190
1754524800000,73922,40272
1754438400000,78512,40252
1754352000000,78648,40772
1754265600000,78375,39844
1754179200000,78662,38361
1754092800000,78143,42448
1754006400000,77430,49661
1753920000000,74587,42796
1753833600000,75297,47458
1753747200000,75462,47491
1753660800000,75920,45112
1753574400000,76229,40030
1753488000000,75695,38172
1753401600000,74617,45096
1753315200000,73898,47813
1753228800000,68826,46620
1753142400000,66413,47784
1753056000000,63827,41719
1752969600000,65430,40810
1752883200000,65109,39473
1752796800000,61575,50568
1752710400000,53361,48842
1752624000000,50469,42709
1752537600000,51204,46462
1752451200000,51627,43357
1752364800000,52445,40404
1752278400000,51734,45639
1752192000000,42123,46220
1752105600000,29607,37072
1752019200000,29616,38281
1751932800000,27678,39855
1751846400000,29705,37836
1751760000000,29949,38337
1751673600000,30056,36557
1751587200000,29779,39214
1751500800000,29833,29550
1751414400000,29950,16817
1751328000000,29688,37954
1751241600000,29642,37967
1751155200000,29841,36955
1751068800000,29852,35564
1750982400000,29711,38404
1750896000000,29393,40056
1750809600000,29707,37500
1750723200000,29752,39925
1750636800000,29608,48192
1750550400000,29746,48665
1750464000000,29783,39771
1750377600000,28190,40643
1750291200000,28050,36586
1750204800000,29440,40442
1750118400000,29992,41436
1750032000000,29600,40171
1749945600000,29881,36747
1749859200000,29770,36388
1749772800000,29711,46878
1749686400000,29691,41606
1749600000000,29209,41404
