timestamp,blockCount,txCount
1765065600000,15523,903
1764979200000,15541,593
1764892800000,15531,1242
1764806400000,15527,908
1764720000000,15518,1200
1764633600000,15505,673
1764547200000,15357,746
1764460800000,15333,593
1764374400000,15326,519
1764288000000,15329,650
1764201600000,15378,427
1764115200000,15450,645
1764028800000,15435,843
1763942400000,15431,1173
1763856000000,15416,1400
1763769600000,15433,1230
1763683200000,15431,2433
1763596800000,15416,2398
1763510400000,15429,1110
1763424000000,15464,679
1763337600000,15452,530
1763251200000,15411,447
1763164800000,15416,498
1763078400000,15421,586
1762992000000,15423,473
1762905600000,15444,374
1762819200000,15464,733
1762732800000,15458,469
1762646400000,15469,638
1762560000000,15470,655
1762473600000,15461,1177
1762387200000,15474,557
1762300800000,15489,515
1762214400000,15447,1346
1762128000000,15444,1155
1762041600000,15437,620
1761955200000,15448,366
1761868800000,15437,510
1761782400000,15436,781
1761696000000,15427,588
1761609600000,15404,510
1761523200000,15416,437
1761436800000,15427,648
1761350400000,15440,385
1761264000000,15441,468
1761177600000,15445,549
1761091200000,15424,897
1761004800000,15402,503
1760918400000,15447,417
1760832000000,15456,581
1760745600000,15456,453
1760659200000,15452,1116
1760572800000,15464,606
1760486400000,15470,817
1760400000000,15479,611
1760313600000,15474,1498
1760227200000,15479,900
1760140800000,15455,975
1760054400000,15396,1756
1759968000000,15422,547
1759881600000,15424,601
1759795200000,15440,1090
1759708800000,15459,1061
1759622400000,15471,797
1759536000000,15478,994
1759449600000,15459,864
1759363200000,15475,1188
1759276800000,15470,896
1759190400000,15480,515
1759104000000,15484,542
1759017600000,15467,425
1758931200000,15478,402
1758844800000,15478,452
1758758400000,15483,598
1758672000000,15485,460
1758585600000,15480,529
1758499200000,15450,841
1758412800000,15481,1056
1758326400000,15476,639
1758240000000,15478,650
1758153600000,15443,615
1758067200000,15429,1285
1757980800000,15439,790
1757894400000,15477,820
1757808000000,15477,757
1757721600000,15470,833
1757635200000,15478,971
1757548800000,15466,1534
1757462400000,15447,765
1757376000000,15430,713
1757289600000,15442,586
1757203200000,15440,513
1757116800000,15434,476
1757030400000,15437,638
1756944000000,15417,465
1756857600000,15197,527
1756771200000,15380,918
1756684800000,15402,700
1756598400000,15426,542
1756512000000,15418,420
1756425600000,15398,818
1756339200000,15400,731
1756252800000,15422,649
1756166400000,15426,617
1756080000000,15408,715
1755993600000,15414,766
1755907200000,15422,920
1755820800000,15421,953
1755734400000,15427,738
1755648000000,15411,717
1755561600000,15370,743
1755475200000,15382,618
1755388800000,15385,654
1755302400000,15384,572
1755216000000,15382,932
1755129600000,15407,1059
1755043200000,15430,1757
1754956800000,15409,1498
1754870400000,15401,1202
1754784000000,15430,1072
1754697600000,15424,1112
1754611200000,15435,1155
1754524800000,15451,982
1754438400000,15431,589
1754352000000,15422,831
1754265600000,15449,626
1754179200000,15444,595
1754092800000,15437,715
1754006400000,15442,760
1753920000000,15394,790
1753833600000,15423,842
1753747200000,15444,971
1753660800000,15450,1679
1753574400000,15445,1166
1753488000000,15401,926
1753401600000,15405,845
1753315200000,15254,1655
1753228800000,14940,1498
1753142400000,15300,1681
1753056000000,15266,2042
1752969600000,15254,2580
1752883200000,15272,1767
1752796800000,15284,3287
1752710400000,15284,2746
1752624000000,15287,3298
1752537600000,15299,1583
1752451200000,15289,2321
1752364800000,15290,1956
1752278400000,15294,1981
1752192000000,15296,3945
1752105600000,15320,3003
1752019200000,15342,3699
1751932800000,15355,4786
1751846400000,15362,4751
1751760000000,15363,1335
1751673600000,15352,1211
1751587200000,15342,1224
1751500800000,15333,1609
1751414400000,15347,1465
1751328000000,15355,1324
1751241600000,15355,1698
1751155200000,15330,1597
1751068800000,15318,1393
1750982400000,15285,1244
1750896000000,15289,1212
1750809600000,15304,1542
1750723200000,15305,1577
1750636800000,15279,1392
1750550400000,15290,1417
1750464000000,15291,1800
1750377600000,15301,1638
1750291200000,15309,1868
1750204800000,15301,1341
1750118400000,15298,1570
1750032000000,15298,1682
1749945600000,15287,1594
1749859200000,15259,1289
1749772800000,15276,1536
1749686400000,15295,1594
1749600000000,15293,2249
